startTime,endTime,duration,startMeasureImport,endMeasureImport,startMeasureExport,endMeasureExport,import,export,meter_id,time,air_temperature
2025-02-15 16:00:00+00:00,2025-02-15T17:00:00.000Z,1,36516280,36517112,0,0,832,0,6kPJw9QF,2025-02-15 16:00:00+00:00,-4.98
2025-02-15 17:00:00+00:00,2025-02-15T18:00:00.000Z,1,36517112,36517840,0,0,728,0,6kPJw9QF,2025-02-15 17:00:00+00:00,-6.2
2025-02-15 18:00:00+00:00,2025-02-15T19:00:00.000Z,1,36517840,36518248,0,0,408,0,6kPJw9QF,2025-02-15 18:00:00+00:00,-7.783333333333334
2025-02-15 19:00:00+00:00,2025-02-15T20:00:00.000Z,1,36518248,36518568,0,0,320,0,6kPJw9QF,2025-02-15 19:00:00+00:00,-7.966666666666666
2025-02-15 20:00:00+00:00,2025-02-15T21:00:00.000Z,1,36518568,36518872,0,0,304,0,6kPJw9QF,2025-02-15 20:00:00+00:00,-8.933333333333334
2025-02-15 21:00:00+00:00,2025-02-15T22:00:00.000Z,1,36518872,36519140,0,0,268,0,6kPJw9QF,2025-02-15 21:00:00+00:00,-9.966666666666669
2025-02-15 22:00:00+00:00,2025-02-15T23:00:00.000Z,1,36519140,36519400,0,0,260,0,6kPJw9QF,2025-02-15 22:00:00+00:00,-10.766666666666666
2025-02-15 23:00:00+00:00,2025-02-16T00:00:00.000Z,1,36519400,36519632,0,0,232,0,6kPJw9QF,2025-02-15 23:00:00+00:00,-11.516666666666667
2025-02-16 00:00:00+00:00,2025-02-16T01:00:00.000Z,1,36519632,36519848,0,0,216,0,6kPJw9QF,2025-02-16 00:00:00+00:00,-12.316666666666668
2025-02-16 01:00:00+00:00,2025-02-16T02:00:00.000Z,1,36519848,36520060,0,0,212,0,6kPJw9QF,2025-02-16 01:00:00+00:00,-12.983333333333334
2025-02-16 02:00:00+00:00,2025-02-16T03:00:00.000Z,1,36520060,36520280,0,0,220,0,6kPJw9QF,2025-02-16 02:00:00+00:00,-13.6
2025-02-16 03:00:00+00:00,2025-02-16T04:00:00.000Z,1,36520280,36520488,0,0,208,0,6kPJw9QF,2025-02-16 03:00:00+00:00,-14.066666666666668
2025-02-16 04:00:00+00:00,2025-02-16T05:00:00.000Z,1,36520488,36520700,0,0,212,0,6kPJw9QF,2025-02-16 04:00:00+00:00,-14.416666666666666
2025-02-16 05:00:00+00:00,2025-02-16T06:00:00.000Z,1,36520700,36520912,0,0,212,0,6kPJw9QF,2025-02-16 05:00:00+00:00,-14.516666666666666
2025-02-16 06:00:00+00:00,2025-02-16T07:00:00.000Z,1,36520912,36521128,0,0,216,0,6kPJw9QF,2025-02-16 06:00:00+00:00,-14.533333333333331
2025-02-16 07:00:00+00:00,2025-02-16T08:00:00.000Z,1,36521128,36521340,0,0,212,0,6kPJw9QF,2025-02-16 07:00:00+00:00,-14.183333333333332
2025-02-16 08:00:00+00:00,2025-02-16T09:00:00.000Z,1,36521340,36521568,0,0,228,0,6kPJw9QF,2025-02-16 08:00:00+00:00,-12.883333333333333
2025-02-16 09:00:00+00:00,2025-02-16T10:00:00.000Z,1,36521568,36521808,0,0,240,0,6kPJw9QF,2025-02-16 09:00:00+00:00,-9.116666666666667
2025-02-16 10:00:00+00:00,2025-02-16T11:00:00.000Z,1,36521808,36522040,0,0,232,0,6kPJw9QF,2025-02-16 10:00:00+00:00,-4.8500000000000005
2025-02-16 11:00:00+00:00,2025-02-16T12:00:00.000Z,1,36522040,36522312,0,0,272,0,6kPJw9QF,2025-02-16 11:00:00+00:00,-2.24
2025-02-16 12:00:00+00:00,2025-02-16T13:00:00.000Z,1,36522312,36522592,0,0,280,0,6kPJw9QF,2025-02-16 12:00:00+00:00,-0.8333333333333334
2025-02-16 13:00:00+00:00,2025-02-16T14:00:00.000Z,1,36522592,36522880,0,0,288,0,6kPJw9QF,2025-02-16 13:00:00+00:00,-0.5333333333333333
2025-02-16 14:00:00+00:00,2025-02-16T15:00:00.000Z,1,36522880,36523168,0,0,288,0,6kPJw9QF,2025-02-16 14:00:00+00:00,-0.15
2025-02-16 15:00:00+00:00,2025-02-16T16:00:00.000Z,1,36523168,36523472,0,0,304,0,6kPJw9QF,2025-02-16 15:00:00+00:00,-0.8833333333333333
2025-02-16 16:00:00+00:00,2025-02-16T17:00:00.000Z,1,36523472,36523792,0,0,320,0,6kPJw9QF,2025-02-16 16:00:00+00:00,-3.3833333333333333
2025-02-16 17:00:00+00:00,2025-02-16T18:00:00.000Z,1,36523792,36524112,0,0,320,0,6kPJw9QF,2025-02-16 17:00:00+00:00,-5.88
2025-02-16 18:00:00+00:00,2025-02-16T19:00:00.000Z,1,36524112,36524440,0,0,328,0,6kPJw9QF,2025-02-16 18:00:00+00:00,-7.466666666666666
2025-02-16 19:00:00+00:00,2025-02-16T20:00:00.000Z,1,36524440,36524740,0,0,300,0,6kPJw9QF,2025-02-16 19:00:00+00:00,-8.65
2025-02-16 20:00:00+00:00,2025-02-16T21:00:00.000Z,1,36524740,36525048,0,0,308,0,6kPJw9QF,2025-02-16 20:00:00+00:00,-9.45
2025-02-16 21:00:00+00:00,2025-02-16T22:00:00.000Z,1,36525048,36525328,0,0,280,0,6kPJw9QF,2025-02-16 21:00:00+00:00,-10.1
2025-02-16 22:00:00+00:00,2025-02-16T23:00:00.000Z,1,36525328,36525608,0,0,280,0,6kPJw9QF,2025-02-16 22:00:00+00:00,-10.4
2025-02-16 23:00:00+00:00,2025-02-17T00:00:00.000Z,1,36525608,36525872,0,0,264,0,6kPJw9QF,2025-02-16 23:00:00+00:00,-10.266666666666667
2025-02-17 00:00:00+00:00,2025-02-17T01:00:00.000Z,1,36525872,36526120,0,0,248,0,6kPJw9QF,2025-02-17 00:00:00+00:00,-10.766666666666666
2025-02-17 01:00:00+00:00,2025-02-17T02:00:00.000Z,1,36526120,36526368,0,0,248,0,6kPJw9QF,2025-02-17 01:00:00+00:00,-11.375
2025-02-17 02:00:00+00:00,2025-02-17T03:00:00.000Z,1,36526368,36526620,0,0,252,0,6kPJw9QF,2025-02-17 02:00:00+00:00,-10.85
2025-02-20 00:00:00+00:00,2025-02-20T01:00:00.000Z,1,36563860,36564088,0,0,228,0,6kPJw9QF,2025-02-20 00:00:00+00:00,-3.016666666666667
2025-02-20 01:00:00+00:00,2025-02-20T02:00:00.000Z,1,36564088,36564312,0,0,224,0,6kPJw9QF,2025-02-20 01:00:00+00:00,-2.65
2025-02-20 02:00:00+00:00,2025-02-20T03:00:00.000Z,1,36564312,36564520,0,0,208,0,6kPJw9QF,2025-02-20 02:00:00+00:00,-2.1166666666666667
2025-02-20 03:00:00+00:00,2025-02-20T04:00:00.000Z,1,36564520,36564728,0,0,208,0,6kPJw9QF,2025-02-20 03:00:00+00:00,-1.9
2025-02-20 04:00:00+00:00,2025-02-20T05:00:00.000Z,1,36564728,36564940,0,0,212,0,6kPJw9QF,2025-02-20 04:00:00+00:00,-1.0666666666666669
2025-02-20 05:00:00+00:00,2025-02-20T06:00:00.000Z,1,36564940,36565168,0,0,228,0,6kPJw9QF,2025-02-20 05:00:00+00:00,0.0166666666666666
2025-02-20 06:00:00+00:00,2025-02-20T07:00:00.000Z,1,36565168,36565488,0,0,320,0,6kPJw9QF,2025-02-20 06:00:00+00:00,-0.1999999999999999
2025-02-20 07:00:00+00:00,2025-02-20T08:00:00.000Z,1,36565488,36565920,0,0,432,0,6kPJw9QF,2025-02-20 07:00:00+00:00,-0.0666666666666666
2025-02-20 08:00:00+00:00,2025-02-20T09:00:00.000Z,1,36565920,36566580,0,0,660,0,6kPJw9QF,2025-02-20 08:00:00+00:00,-0.05
2025-02-20 09:00:00+00:00,2025-02-20T10:00:00.000Z,1,36566580,36567352,0,0,772,0,6kPJw9QF,2025-02-20 09:00:00+00:00,-0.0833333333333333
2025-02-20 10:00:00+00:00,2025-02-20T11:00:00.000Z,1,36567352,36568160,0,0,808,0,6kPJw9QF,2025-02-20 10:00:00+00:00,0.2833333333333333
2025-02-20 11:00:00+00:00,2025-02-20T12:00:00.000Z,1,36568160,36569000,0,0,840,0,6kPJw9QF,2025-02-20 11:00:00+00:00,0.6333333333333333
2025-02-20 12:00:00+00:00,2025-02-20T13:00:00.000Z,1,36569000,36569820,0,0,820,0,6kPJw9QF,2025-02-20 12:00:00+00:00,1.0
2025-02-20 13:00:00+00:00,2025-02-20T14:00:00.000Z,1,36569820,36570632,0,0,812,0,6kPJw9QF,2025-02-20 13:00:00+00:00,1.3166666666666669
2025-02-20 14:00:00+00:00,2025-02-20T15:00:00.000Z,1,36570632,36571460,0,0,828,0,6kPJw9QF,2025-02-20 14:00:00+00:00,1.2833333333333334
2025-02-20 15:00:00+00:00,2025-02-20T16:00:00.000Z,1,36571460,36572288,0,0,828,0,6kPJw9QF,2025-02-20 15:00:00+00:00,1.5833333333333333
2025-02-20 16:00:00+00:00,2025-02-20T17:00:00.000Z,1,36572288,36573128,0,0,840,0,6kPJw9QF,2025-02-20 16:00:00+00:00,1.3333333333333333
2025-02-20 17:00:00+00:00,2025-02-20T18:00:00.000Z,1,36573128,36573940,0,0,812,0,6kPJw9QF,2025-02-20 17:00:00+00:00,1.2166666666666666
2025-02-20 18:00:00+00:00,2025-02-20T19:00:00.000Z,1,36573940,36574752,0,0,812,0,6kPJw9QF,2025-02-20 18:00:00+00:00,1.3833333333333335
2025-02-20 19:00:00+00:00,2025-02-20T20:00:00.000Z,1,36574752,36575488,0,0,736,0,6kPJw9QF,2025-02-20 19:00:00+00:00,1.4
2025-02-20 20:00:00+00:00,2025-02-20T21:00:00.000Z,1,36575488,36575900,0,0,412,0,6kPJw9QF,2025-02-20 20:00:00+00:00,1.0666666666666669
2025-02-20 21:00:00+00:00,2025-02-20T22:00:00.000Z,1,36575900,36576220,0,0,320,0,6kPJw9QF,2025-02-20 21:00:00+00:00,0.36
2025-02-20 22:00:00+00:00,2025-02-20T23:00:00.000Z,1,36576220,36576480,0,0,260,0,6kPJw9QF,2025-02-20 22:00:00+00:00,-0.4833333333333333
2025-02-20 23:00:00+00:00,2025-02-21T00:00:00.000Z,1,36576480,36576700,0,0,220,0,6kPJw9QF,2025-02-20 23:00:00+00:00,-1.1333333333333335
2025-02-21 00:00:00+00:00,2025-02-21T01:00:00.000Z,1,36576700,36576928,0,0,228,0,6kPJw9QF,2025-02-21 00:00:00+00:00,-1.35
2025-02-21 01:00:00+00:00,2025-02-21T02:00:00.000Z,1,36576928,36577140,0,0,212,0,6kPJw9QF,2025-02-21 01:00:00+00:00,-0.9833333333333334
2025-02-21 02:00:00+00:00,2025-02-21T03:00:00.000Z,1,36577140,36577360,0,0,220,0,6kPJw9QF,2025-02-21 02:00:00+00:00,0.0833333333333333
2025-02-21 03:00:00+00:00,2025-02-21T04:00:00.000Z,1,36577360,36577580,0,0,220,0,6kPJw9QF,2025-02-21 03:00:00+00:00,0.4833333333333333
2025-02-21 04:00:00+00:00,2025-02-21T05:00:00.000Z,1,36577580,36577800,0,0,220,0,6kPJw9QF,2025-02-21 04:00:00+00:00,1.5666666666666669
2025-02-21 05:00:00+00:00,2025-02-21T06:00:00.000Z,1,36577800,36578032,0,0,232,0,6kPJw9QF,2025-02-21 05:00:00+00:00,2.25
2025-02-21 06:00:00+00:00,2025-02-21T07:00:00.000Z,1,36578032,36578340,0,0,308,0,6kPJw9QF,2025-02-21 06:00:00+00:00,2.516666666666667
2025-02-21 07:00:00+00:00,2025-02-21T08:00:00.000Z,1,36578340,36578740,0,0,400,0,6kPJw9QF,2025-02-21 07:00:00+00:00,2.8666666666666667
2025-02-21 08:00:00+00:00,2025-02-21T09:00:00.000Z,1,36578740,36579400,0,0,660,0,6kPJw9QF,2025-02-21 08:00:00+00:00,2.983333333333333
2025-02-21 09:00:00+00:00,2025-02-21T10:00:00.000Z,1,36579400,36580200,0,0,800,0,6kPJw9QF,2025-02-21 09:00:00+00:00,3.4
2025-02-21 10:00:00+00:00,2025-02-21T11:00:00.000Z,1,36580200,36580968,0,0,768,0,6kPJw9QF,2025-02-21 10:00:00+00:00,3.633333333333333
2025-02-21 11:00:00+00:00,2025-02-21T12:00:00.000Z,1,36580968,36581728,0,0,760,0,6kPJw9QF,2025-02-21 11:00:00+00:00,3.8
2025-02-21 12:00:00+00:00,2025-02-21T13:00:00.000Z,1,36581728,36582520,0,0,792,0,6kPJw9QF,2025-02-21 12:00:00+00:00,3.9166666666666665
2025-02-21 13:00:00+00:00,2025-02-21T14:00:00.000Z,1,36582520,36583320,0,0,800,0,6kPJw9QF,2025-02-21 13:00:00+00:00,4.05
2025-02-21 14:00:00+00:00,2025-02-21T15:00:00.000Z,1,36583320,36584120,0,0,800,0,6kPJw9QF,2025-02-21 14:00:00+00:00,4.133333333333334
2025-02-21 15:00:00+00:00,2025-02-21T16:00:00.000Z,1,36584120,36584920,0,0,800,0,6kPJw9QF,2025-02-21 15:00:00+00:00,3.8666666666666663
2025-02-21 16:00:00+00:00,2025-02-21T17:00:00.000Z,1,36584920,36585700,0,0,780,0,6kPJw9QF,2025-02-21 16:00:00+00:00,3.6166666666666663
2025-02-21 17:00:00+00:00,2025-02-21T18:00:00.000Z,1,36585700,36586472,0,0,772,0,6kPJw9QF,2025-02-21 17:00:00+00:00,3.45
2025-02-21 18:00:00+00:00,2025-02-21T19:00:00.000Z,1,36586472,36587220,0,0,748,0,6kPJw9QF,2025-02-21 18:00:00+00:00,3.25
2025-02-21 19:00:00+00:00,2025-02-21T20:00:00.000Z,1,36587220,36587900,0,0,680,0,6kPJw9QF,2025-02-21 19:00:00+00:00,2.833333333333333
2025-02-21 20:00:00+00:00,2025-02-21T21:00:00.000Z,1,36587900,36588248,0,0,348,0,6kPJw9QF,2025-02-21 20:00:00+00:00,2.65
2025-02-21 21:00:00+00:00,2025-02-21T22:00:00.000Z,1,36588248,36588560,0,0,312,0,6kPJw9QF,2025-02-21 21:00:00+00:00,2.1666666666666665
2025-02-21 22:00:00+00:00,2025-02-21T23:00:00.000Z,1,36588560,36588820,0,0,260,0,6kPJw9QF,2025-02-21 22:00:00+00:00,1.9166666666666667
2025-02-21 23:00:00+00:00,2025-02-22T00:00:00.000Z,1,36588820,36589060,0,0,240,0,6kPJw9QF,2025-02-21 23:00:00+00:00,1.9333333333333331
2025-02-22 00:00:00+00:00,2025-02-22T01:00:00.000Z,1,36589060,36589280,0,0,220,0,6kPJw9QF,2025-02-22 00:00:00+00:00,2.9333333333333336
2025-02-22 01:00:00+00:00,2025-02-22T02:00:00.000Z,1,36589280,36589500,0,0,220,0,6kPJw9QF,2025-02-22 01:00:00+00:00,3.75
2025-02-22 02:00:00+00:00,2025-02-22T03:00:00.000Z,1,36589500,36589720,0,0,220,0,6kPJw9QF,2025-02-22 02:00:00+00:00,3.9166666666666665
2025-02-22 03:00:00+00:00,2025-02-22T04:00:00.000Z,1,36589720,36589928,0,0,208,0,6kPJw9QF,2025-02-22 03:00:00+00:00,3.583333333333333
2025-02-22 04:00:00+00:00,2025-02-22T05:00:00.000Z,1,36589928,36590140,0,0,212,0,6kPJw9QF,2025-02-22 04:00:00+00:00,4.533333333333333
2025-02-22 05:00:00+00:00,2025-02-22T06:00:00.000Z,1,36590140,36590380,0,0,240,0,6kPJw9QF,2025-02-22 05:00:00+00:00,4.583333333333333
2025-02-22 06:00:00+00:00,2025-02-22T07:00:00.000Z,1,36590380,36590648,0,0,268,0,6kPJw9QF,2025-02-22 06:00:00+00:00,4.583333333333333
2025-02-22 07:00:00+00:00,2025-02-22T08:00:00.000Z,1,36590648,36590968,0,0,320,0,6kPJw9QF,2025-02-22 07:00:00+00:00,4.45
2025-02-22 08:00:00+00:00,2025-02-22T09:00:00.000Z,1,36590968,36591500,0,0,532,0,6kPJw9QF,2025-02-22 08:00:00+00:00,4.433333333333334
2025-02-22 09:00:00+00:00,2025-02-22T10:00:00.000Z,1,36591500,36592280,0,0,780,0,6kPJw9QF,2025-02-22 09:00:00+00:00,4.333333333333333
2025-02-22 10:00:00+00:00,2025-02-22T11:00:00.000Z,1,36592280,36593040,0,0,760,0,6kPJw9QF,2025-02-22 10:00:00+00:00,4.466666666666667
2025-02-22 11:00:00+00:00,2025-02-22T12:00:00.000Z,1,36593040,36593832,0,0,792,0,6kPJw9QF,2025-02-22 11:00:00+00:00,4.75
2025-02-22 12:00:00+00:00,2025-02-22T13:00:00.000Z,1,36593832,36594648,0,0,816,0,6kPJw9QF,2025-02-22 12:00:00+00:00,4.566666666666666
2025-02-22 13:00:00+00:00,2025-02-22T14:00:00.000Z,1,36594648,36595488,0,0,840,0,6kPJw9QF,2025-02-22 13:00:00+00:00,4.95
2025-02-22 14:00:00+00:00,2025-02-22T15:00:00.000Z,1,36595488,36596312,0,0,824,0,6kPJw9QF,2025-02-22 14:00:00+00:00,4.683333333333334
2025-02-22 15:00:00+00:00,2025-02-22T16:00:00.000Z,1,36596312,36597140,0,0,828,0,6kPJw9QF,2025-02-22 15:00:00+00:00,4.366666666666666
2025-02-22 16:00:00+00:00,2025-02-22T17:00:00.000Z,1,36597140,36597968,0,0,828,0,6kPJw9QF,2025-02-22 16:00:00+00:00,4.3
2025-02-22 17:00:00+00:00,2025-02-22T18:00:00.000Z,1,36597968,36598712,0,0,744,0,6kPJw9QF,2025-02-22 17:00:00+00:00,4.066666666666666
2025-02-22 18:00:00+00:00,2025-02-22T19:00:00.000Z,1,36598712,36599120,0,0,408,0,6kPJw9QF,2025-02-22 18:00:00+00:00,4.0
2025-02-22 19:00:00+00:00,2025-02-22T20:00:00.000Z,1,36599120,36599448,0,0,328,0,6kPJw9QF,2025-02-22 19:00:00+00:00,3.883333333333333
2025-02-22 20:00:00+00:00,2025-02-22T21:00:00.000Z,1,36599448,36599740,0,0,292,0,6kPJw9QF,2025-02-22 20:00:00+00:00,3.74
2025-02-22 21:00:00+00:00,2025-02-22T22:00:00.000Z,1,36599740,36600020,0,0,280,0,6kPJw9QF,2025-02-22 21:00:00+00:00,3.516666666666667
2025-02-22 22:00:00+00:00,2025-02-22T23:00:00.000Z,1,36600020,36600288,0,0,268,0,6kPJw9QF,2025-02-22 22:00:00+00:00,3.4166666666666665
2025-02-22 23:00:00+00:00,2025-02-23T00:00:00.000Z,1,36600288,36600520,0,0,232,0,6kPJw9QF,2025-02-22 23:00:00+00:00,2.933333333333333
2025-02-23 00:00:00+00:00,2025-02-23T01:00:00.000Z,1,36600520,36600740,0,0,220,0,6kPJw9QF,2025-02-23 00:00:00+00:00,
2025-02-23 01:00:00+00:00,2025-02-23T02:00:00.000Z,1,36600740,36600960,0,0,220,0,6kPJw9QF,2025-02-23 01:00:00+00:00,
2025-02-23 02:00:00+00:00,2025-02-23T03:00:00.000Z,1,36600960,36601160,0,0,200,0,6kPJw9QF,2025-02-23 02:00:00+00:00,
2025-02-23 03:00:00+00:00,2025-02-23T04:00:00.000Z,1,36601160,36601368,0,0,208,0,6kPJw9QF,2025-02-23 03:00:00+00:00,
2025-02-23 04:00:00+00:00,2025-02-23T05:00:00.000Z,1,36601368,36601580,0,0,212,0,6kPJw9QF,2025-02-23 04:00:00+00:00,
2025-02-23 05:00:00+00:00,2025-02-23T06:00:00.000Z,1,36601580,36601792,0,0,212,0,6kPJw9QF,2025-02-23 05:00:00+00:00,
2025-02-23 06:00:00+00:00,2025-02-23T07:00:00.000Z,1,36601792,36602000,0,0,208,0,6kPJw9QF,2025-02-23 06:00:00+00:00,
2025-02-23 07:00:00+00:00,2025-02-23T08:00:00.000Z,1,36602000,36602220,0,0,220,0,6kPJw9QF,2025-02-23 07:00:00+00:00,
2025-02-23 08:00:00+00:00,2025-02-23T09:00:00.000Z,1,36602220,36602448,0,0,228,0,6kPJw9QF,2025-02-23 08:00:00+00:00,
2025-02-23 09:00:00+00:00,2025-02-23T10:00:00.000Z,1,36602448,36602700,0,0,252,0,6kPJw9QF,2025-02-23 09:00:00+00:00,
2025-02-23 10:00:00+00:00,2025-02-23T11:00:00.000Z,1,36602700,36602960,0,0,260,0,6kPJw9QF,2025-02-23 10:00:00+00:00,
2025-02-23 11:00:00+00:00,2025-02-23T12:00:00.000Z,1,36602960,36603232,0,0,272,0,6kPJw9QF,2025-02-23 11:00:00+00:00,
2025-02-23 12:00:00+00:00,2025-02-23T13:00:00.000Z,1,36603232,36603528,0,0,296,0,6kPJw9QF,2025-02-23 12:00:00+00:00,
2025-02-23 13:00:00+00:00,2025-02-23T14:00:00.000Z,1,36603528,36603820,0,0,292,0,6kPJw9QF,2025-02-23 13:00:00+00:00,
2025-02-23 14:00:00+00:00,2025-02-23T15:00:00.000Z,1,36603820,36604112,0,0,292,0,6kPJw9QF,2025-02-23 14:00:00+00:00,
2025-02-23 15:00:00+00:00,2025-02-23T16:00:00.000Z,1,36604112,36604420,0,0,308,0,6kPJw9QF,2025-02-23 15:00:00+00:00,
2025-02-23 16:00:00+00:00,2025-02-23T17:00:00.000Z,1,36604420,36604728,0,0,308,0,6kPJw9QF,2025-02-23 16:00:00+00:00,
2025-02-23 17:00:00+00:00,2025-02-23T18:00:00.000Z,1,36604728,36605040,0,0,312,0,6kPJw9QF,2025-02-23 17:00:00+00:00,
2025-02-23 18:00:00+00:00,2025-02-23T19:00:00.000Z,1,36605040,36605328,0,0,288,0,6kPJw9QF,2025-02-23 18:00:00+00:00,
2025-02-23 19:00:00+00:00,2025-02-23T20:00:00.000Z,1,36605328,36605640,0,0,312,0,6kPJw9QF,2025-02-23 19:00:00+00:00,
2025-02-23 20:00:00+00:00,2025-02-23T21:00:00.000Z,1,36605640,36605928,0,0,288,0,6kPJw9QF,2025-02-23 20:00:00+00:00,
2025-02-23 21:00:00+00:00,2025-02-23T22:00:00.000Z,1,36605928,36606200,0,0,272,0,6kPJw9QF,2025-02-23 21:00:00+00:00,
2025-02-23 22:00:00+00:00,2025-02-23T23:00:00.000Z,1,36606200,36606448,0,0,248,0,6kPJw9QF,2025-02-23 22:00:00+00:00,
2025-02-23 23:00:00+00:00,2025-02-24T00:00:00.000Z,1,36606448,36606680,0,0,232,0,6kPJw9QF,2025-02-23 23:00:00+00:00,
2025-02-24 00:00:00+00:00,2025-02-24T01:00:00.000Z,1,36606680,36606912,0,0,232,0,6kPJw9QF,2025-02-24 00:00:00+00:00,
2025-02-24 01:00:00+00:00,2025-02-24T02:00:00.000Z,1,36606912,36607120,0,0,208,0,6kPJw9QF,2025-02-24 01:00:00+00:00,
2025-02-24 02:00:00+00:00,2025-02-24T03:00:00.000Z,1,36607120,36607328,0,0,208,0,6kPJw9QF,2025-02-24 02:00:00+00:00,
